source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,338,single_type,"At each end of a horizontal line of length 2*a*, the angular elevation of the peak of a vertical tower is *θ* and that at its middle point it is *ϕ*. The height of the peak is ```

**Options:**
-",,a sin θ sin ϕ,a sin θ sin ϕ √sin(θ+ϕ)sin(ϕ−θ ) ```,a* cos*θ* cos *ϕ* √cos(*ϕ*+*θ* )cos(*ϕ*−*θ* ),None of the above,"**Answer:** `B`

**Explanation:**
Let the height of the vertical tower PQ=h, C is the middle point of line segment AB. Since, PQ is perpendicular to the plane QAB, 
$$
 \therefore 
$$
 $\angle$ $PQA = \angle$ $PQC = \angle$ $PQB = 90^{\circ}$ , we get 
$$
 \frac{PQ}{QA} = \tan \theta \Rightarrow QA = h \cot \theta 
$$
 Similarly, $QB = h \cot \theta$ and $QC = h \cot \phi$ Since, QA = QB, the $\Delta QAB$ is an isosceles triangle Here, *QCA* is a right angled triangle in which 
$$
 \angle QCA = 90^{\circ} 
$$
 
$$
 \therefore OC^2 + AC^2 = QA^2 
$$
 
$$
 \Rightarrow h^2 \cot^2 \phi + a^2 = h^2 \cot^2 \theta 
$$
 or 
$$
 h^2 = \frac{a^2}{\cot^2 \theta - \cot^2 \phi} 
$$
 
$$
 \Rightarrow h^2 = \frac{a^2}{(\cos e c^2 \theta - 1) - (\cos e c^2 \phi - 1)} 
$$
 
$$
 \frac{a^2}{\cos e \, c^2 \theta - \cos e \, c^2 \phi} 
$$
 
$$
 \frac{a^2}{\frac{1}{\sin^2\theta} - \frac{1}{\sin^2\phi}} 
$$
 
$$
 \Rightarrow h^2 = \frac{a^2 \sin^2 \theta \sin^2 \phi}{\sin^2 \phi - \sin^2 \theta} = \frac{a^2 \sin^2 \theta \sin^2 \phi}{\sin(\phi - \theta) \sin(\phi - \theta)} 
$$
 Hence, the required height h of the peak 
$$
 \frac{a\sin\theta\sin\phi}{\sqrt{\sin(\phi+\theta)\sin(\phi-\theta)}} 
$$
 339",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,340,single_type,"*

**Options:**
-",,"A ladder leavs again a wall at an angle *α* to the horizontal. Its foot is pulled away through a distance *a*1 so that it slides a distance *b*1down the wall and rests inclined at angle *β* with the horizontal. It foot is further pulled aways through *a*2, so that it slides a further distance *b*2 down the wall and is now, inclined at an angle *γ*. If *a*1 *a*2=*b*1 *b*2, then ``` α+β+γ is greater than π",α+β+γ is equal to π,α+β+γ is less than π,Nothing can be said about α+β+γ,"**Answer:** `C`

**Explanation:**
$$
 \therefore \frac{a_1}{b_1} = \tan\left(\frac{\alpha + \beta}{2}\right) \dots (i) 
$$
 and 
$$
 \frac{a_2}{b_2} = \tan\left(\frac{\beta + \gamma}{2}\right) 
$$
 ...(ii) Since, $a_1 a_2 = b_1 b_2$ 
$$
 \Rightarrow \frac{a_1}{b_1} = \frac{b_2}{a_2} 
$$
 
$$
 \Rightarrow \tan\left(\frac{\alpha+\beta}{2}\right) = \frac{1}{\tan\left(\frac{\beta+\gamma}{2}\right)} 
$$
 
$$
 \Rightarrow \tan\left(\frac{\alpha+\beta}{2}\right)\tan\left(\frac{\beta+\gamma}{2}\right) = 1 
$$
 
$$
 \therefore \frac{\alpha+\beta}{2} + \frac{\beta+\gamma}{2} = \frac{\pi}{2} 
$$
 
$$
 \Rightarrow \alpha + \beta + \gamma = \pi - \beta < \pi 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,341,single_type,"In a ∆ ABC, ( a+b+

**Options:**
-",c,( c+a−,(a+b−,( b+c−,sin2 B,"**Answer:** `C`

**Explanation:**
We know that, 2s=a+b+c 
$$
 \therefore \frac{(a+b+c)(b+c-a)(c+a-b)(a+b-c)}{4b^2c^2} 
$$
 
$$
 \frac{2s(2s-2a)(2s-2b)(2s-2c)}{4b^2c^2} 
$$
 
$$
 6.4 \frac{s(s-a)}{bc} \times \frac{(s-b)(s-c)}{bc} 
$$
 
$$
 64\cos^2\frac{A}{2}\times\sin^2\frac{A}{2}=\sin^2A 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,342,single_type,"``` The locus of a point *P* which moves such that 2 *PA*=3 *PB*, where *A*(0 *,*0) and *B*( 4 *,*−3) are points, is

**Options:**
-",,$$5x^{2}-5y^{2}-72x+54y+225=0$$,$$5x^{2}+5y^{2}-72x+54y+225=0$$,$$5x^{2}+5y^{2}+72x-54y+225=0$$,$$5x^{2}+5y^{2}-72x-54y-225=0$$,"**Answer:** `B`

**Explanation:**
Let P(h,k) be the required point, then 2PA=3PB 
$$
 \Rightarrow 4PA^2 = 9PB^2 
$$
 
$$
 \Rightarrow 4[(h-0)^2+(k-0)^2]=9[(h-4)^4+(k+3)^2] 
$$
 
$$
 \Rightarrow 4(h^2+k^2)=9[h^2+16-8h+k^2+9+6k] 
$$
 
$$
 \Rightarrow 5h^2 + 5k^2 - 72h + 54k + 225 = 0 
$$
 $\therefore$ Required locus of P(h,k) is 
$$
 5x^2 + 5y^2 - 72x + 54y + 225 = 0 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,343,single_type,"The incentre of the triangle formed by (0), (5, 12), (16, 12) is

**Options:**
-",a,"(7, 9)","``` (9, 7)","(−9 ,7)","(−7 ,9)","**Answer:** `A`

**Explanation:**
Here, 
$$
 a = \sqrt{(16-5)^2 + (12-12)^2} = 11 
$$
 $b = \sqrt{(16-0)^2 + (12-0)^2} = 20$ And $c = \sqrt{(5-0)^2 + (12-0)^2} = 13$ 
∴ Incentre 
$$
 \left. i \left( \frac{11 \times 0 + 20 \times 5 + 13 \times 16}{11 + 20 + 13}, \frac{11 \times 0 + 20 \times 12 + 13 \times 12}{11 + 20 + 13} \right) = 0 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,344,single_type,"In ∆ ABC, if tan A 2 tan C 2 = 1 2 , then a ,b , c are in

**Options:**
-",,AP,GP,HP,None of these,"**Answer:** `D`

**Explanation:**
We have, 
$$
 \tan \frac{A}{2} \tan \frac{C}{2} = \frac{1}{2} 
$$
 
$$
 \Rightarrow \sqrt{\frac{(s-b)(s-c)}{s(s-a)}} \sqrt{\frac{(s-a)(s-b)}{s(s-c)}} = \frac{1}{2} 
$$
 
$$
 \Rightarrow \frac{s-b}{s} = \frac{1}{2} \Rightarrow 2s - 2b - s = 0 
$$
 
$$
 \Rightarrow a+c-3b=0 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,345,single_type,"In ∆ ABC, if sin2 A 2 ,sin2 B 2 ,sin2 C 2 be in HP, then a ,b , c will be in

**Options:**
-",c,AP,GP,HP,None of these,"**Answer:** `C`

**Explanation:**
Since, 
$$
 \sin^2 \frac{A}{2} 
$$
 , $\sin^2 \frac{B}{2}$ , $\sin^2 \frac{C}{2}$ be in HP 
$$
 \Rightarrow \frac{1}{\sin^2 \frac{A}{2}}, \frac{1}{\sin^2 \frac{B}{2}}, \frac{1}{\sin^2 \frac{C}{2}} 
$$
 are in AP 
$$
 \Rightarrow \frac{1}{\sin^2 \frac{C}{2}} - \frac{1}{\sin^2 \frac{B}{2}} = \frac{1}{\sin^2 \frac{B}{2}} - \frac{1}{\sin^2 \frac{A}{2}} 
$$
 
$$
 \Rightarrow \frac{ab}{(s-a)(s-b)} - \frac{ac}{(s-a)(s-c)} 
$$
 
$$
 \lambda \frac{ac}{(s-a)(s-c)} - \frac{bc}{(s-b)(s-c)} 
$$
 
$$
 \Rightarrow \left(\frac{a}{s-a}\right) \left(\frac{b(s-c)-c(s-b)}{(s-b)(s-c)}\right) = \left(\frac{c}{s-c}\right) \left(\frac{a(s-b)-b(s-b)}{(s-a)(s-b)}\right) 
$$
 $\Rightarrow -abc -acs+abc=acs-abc-bcs+abc$ 
$$
 \Rightarrow ab - ac = ac - bc \Rightarrow ab + bc = 2ac 
$$
 
$$
 \Rightarrow \frac{1}{c} + \frac{1}{a} = \frac{2}{b} 
$$
 $\Rightarrow a,b,c$ are in HP",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,346,single_type,"If O is the origin and P(2,3) and Q( 4,5) are two points, then OP.OQ cos∠POQ=¿ ¿

**Options:**
-",,8,15,22,23,"**Answer:** `D`

**Explanation:**
It is given that O is the origin and P(2,3) and Q(4,5) are two points 
$$
 \therefore \cos \angle POQ = \frac{OP^2 + OQ^2 - PQ^2}{2(OP)(OQ)} 
$$
 
$$
 \Rightarrow OP \times OQ \cos \angle POQ = \frac{1}{2} [OP^2 + OQ^2 - PQ^2] 
$$
 
$$
 \Rightarrow OP \times OQ \cos \angle POQ = \frac{1}{2}[13 + 41 - 8] = 23 
$$
 $\underline{\text{ALITER}}$ If O is the origin and $P(x_1, y_1), Q(x_2, y_2)$ are two points, then $OP \times OQ \times \cos \angle POQ = x_1x_2 + y_1y_2$ Here, $x_1=2, y_1=3, x_2=4$ and $y_2=5$ $\therefore OP \times OQ \times \cos \angle POQ = 8 + 15 = 23$ 347 (d) 
$$
 \left \frac{\sin 3B}{\sin B} = 3\sin \frac{B - \zeta 4\sin^3 B}{\sin B} = 3 - 4\sin^2 B \zeta \right 
$$
 
$$
 \frac{3}{3} - 4(1 - \cos^2 B) 
$$
 
$$
 \lambda - 1 + \frac{4(a^2 + c^2 - b^2)^2}{4(ac)^2} 
$$
 
$$
 \lambda - 1 + \frac{\left(\frac{a^2 + c^2}{2}\right)^2}{\left(ac\right)^2} 
$$
 
$$
 [1 - 1 + \frac{(a^2 + c^2)^2}{4(ac)^2} [:: 2b^2 = a^2 + c^2(given)] 
$$
 
$$
 \dot{c} \frac{\left(a^2 + c^2\right)^2 - 4a^2c^2}{4(ac)^2} = \left(\frac{c^2 - a^2}{2ac}\right)^2 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,347,single_type,"If in a ∆ ABC ,2b 2=a 2 +c 2 , then sin 3 B sin B is equal to

**Options:**
-",d,c 2−a 2 2ca,c 2−a 2 ``` *ca,$$\left(\frac{c^2 - a^2}{ca}\right)^2$$,"$$\left(\frac{c^2 - a^2}{2ca}\right)^2$$ A spherical balloon of radius r subtends an angle $\alpha$ at the eye of an observer. If the angle of elevation of the centre of the balloon be $\beta$ , then height of the centre of the balloon is",,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,348,numerical,,,,,,,"**Answer:** `A`

**Explanation:**
Since, 
$$
 \angle QPC = \alpha 
$$
 
$$
 \therefore \angle QPB = \angle BPC = \frac{\alpha}{2} 
$$
 In 
$$
 \triangle PQB 
$$
 , $\sin \frac{\alpha}{2} = \frac{r}{l}$ 
$$
 \Rightarrow l = r \sec \frac{\alpha}{2} 
$$
 ...(i) and in 
$$
 \triangle POB 
$$
 , $\sin \beta = \frac{h}{l}$ 
$$
 \Rightarrow h = l \sin \beta 
$$
 
$$
 \Rightarrow h = r \csc \frac{\alpha}{2} \sin \beta [\text{from Eq.(i)}] 
$$
 349 (ዛ) 
$$
 \cos OPQ = \frac{OP^2 + PQ^2 - OQ^2}{2OP \cdot PQ} 
$$
 
$$
 (4^2 + 2^2) + 2^2 - (4^2 + 4^2) 
$$
 
$$
 \lambda \frac{(4^2+2^2)+2^2-(4^2+4^2)}{2\sqrt{4^2+2^2}.\sqrt{2^2}} 
$$
 
$$
 \frac{24-32}{42\sqrt{5}} 
$$
 
$$
 \Rightarrow \angle OPQ = \cos^{-1}\left(\frac{-1}{\sqrt{5}}\right) 
$$
 (a) Let *AB*be a hill whose height is *h* metres and CD be a pillar of height h' meters. In 
$$
 \Delta EDB 
$$
 , $\tan \alpha = \frac{h - h'}{ED}$ ...(i) and in 
$$
 \triangle ACB 
$$
 , $\tan \beta = \frac{h}{AC} = \frac{h}{ED}...(ii)$ 
$$
 \therefore 
$$
 =Eqs.(i) $\wedge$ (ii), 
$$
 \frac{\tan\alpha}{\tan\beta} = \frac{h-h'}{h} 
$$
 
$$
 \Rightarrow h \cdot \frac{\tan \alpha}{\tan \beta} = h - h' \Rightarrow h' = \frac{h(\tan \beta - \tan \alpha)}{\tan \beta} 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,349,single_type,"A point P(2,4) translates to the point Q along the parallel to the positive direction of x-axis by 2 units. If Q be the origin, then $\angle QPQ$ is $$

**Options:**
-",d,\sin^{-1} \sqrt{\frac{399}{400}}$$ ט $$\cos^{-1}\left(\frac{1}{20}\right)$$,N/A,$-\sin^{-1}\left(\sqrt{\frac{399}{400}}\right)$,None of these,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,350,single_type,"From the top of a hill h meters high, the angles of depressions of the top and the bottom of a pillar are $\alpha$ and $\beta$ respectively. The height (in meters) of the pillar is $$\frac{

**Options:**
-",,}{\frac{h(\tan\beta - \tan\alpha)}{\tan\beta}}$$ $$,$$ $$\frac{h(\tan\alpha - \tan\beta)}{\tan\alpha}$$ ```,h(tan β+tan α ) tan β,h(tan β+tan α ) tan α,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,351,single_type,"If G(1, 4 ) is the centroid of triangle ABC having its two vertices A and B at ( 4 ,−3) and (−9 ,7) respectively, then area of the triangle ABC in square units, is

**Options:**
-",c,138 2,319 2,183 2,381 2,"**Answer:** `C`

**Explanation:**
We have, Area of $\triangle$ ABC = 3 Area of $\triangle$ GAB Now, Area of 
$$
 \triangle GAB = \frac{1}{2} \times Absolute \ value \ of \begin{vmatrix} 1 & 4 & 1 \\ 4 & -3 & 1 \\ -9 & 7 & 1 \end{vmatrix} 
$$
 $\therefore$ Area of triangle $\frac{1}{2} \begin{bmatrix} 0 & 2 & 1 \\ \frac{1}{2} & 1 & 1 \\ 1 & 1 & 1 \end{bmatrix}$ 
$$
 \Rightarrow 
$$
 Area of $\triangle GAB = \frac{1}{2} -10-52+1 = \frac{61}{2}$ sq. units Hence, Area of $\triangle ABC = \frac{183}{2}$ sq. units",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,352,single_type,"If a=2√2,b=6 , A=45°, then

**Options:**
-",,No triangle is possible,One triangle is possible,Two triangles are possible,Either no triangle or two triangles are possible,"**Answer:** `A`

**Explanation:**
Using sine rule, 
$$
 \frac{a}{\sin A} = \frac{b}{\sin B} 
$$
 
$$
 \Rightarrow \frac{2\sqrt{2}}{\sin 45^{\circ}} = \frac{6}{\sin B} 
$$
 
$$
 \Rightarrow \sin B = \frac{6}{2\sqrt{2}} \times \frac{1}{\sqrt{2}} 
$$
 
$$
 \frac{6}{4} = \frac{3}{2} > 1 
$$
 Which is not possible Hence, no triangle is possible",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,353,single_type,"Two poles of equal height stand on either side of a 100 m wide road. At a point between the poles the angles of elevation of the topes of the poles are 30° and 60°. The height of each pole is

**Options:**
-",b,25 m,25√3m,100 √3 m,``` None of these,"**Answer:** `B`

**Explanation:**
Let the height of pole AD = BC = h In 
$$
 \triangle OBC 
$$
 , $\tan 60^{\circ} = \frac{h}{x}$ 
$$
 \Rightarrow x = \frac{h}{\sqrt{3}} 
$$
 In 
$$
 \triangle AOD 
$$
 , $\tan 30^{\circ} = \frac{h}{100 - x}$ 
$$
 \Rightarrow h = (100 - x) \frac{1}{\sqrt{3}} 
$$
 
$$
 \dot{c}\left(100 - \frac{h}{\sqrt{3}}\right) \frac{1}{\sqrt{3}} 
$$
 
$$
 \Rightarrow 3h = 100\sqrt{3} - h[\text{from Eq.(i)}] 
$$
 
$$
 \Rightarrow h = \frac{100\sqrt{3}}{4} 
$$
 
$$
 \Rightarrow h = 25\sqrt{3} m 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,354,single_type,"Area (in sq unit) enclosed by *y*=1*,*2 *x*+ *y*=2 and *x*+ *y*=2 is *

**Options:**
-",,1 2 sq unit,1 4 sq unit,1 sq unit,2 sq units,"**Answer:** `B`

**Explanation:**
The vertices of a triangle are $(0,2), (\frac{1}{2},1), (1,1)$ 
$$
 \therefore \text{ Area of triangle } \overset{\cdot}{i} \begin{bmatrix} 0 & 2 & 1 \\ \frac{1}{2} & 1 & 1 \\ 1 & 1 & 1 \end{bmatrix} 
$$
 
$$
 \left \frac{1}{2} \left[ -2 \left( \frac{1}{2} - 1 \right) + 1 \left( \frac{1}{2} - 1 \right) \right] \right 
$$
 
$$
 \frac{1}{4} 
$$
 sq unit 356 Since, triangle is isosceles, hence centriod is the desired point 
$$
 \therefore 
$$
 Coordinates of $R\left(3,\frac{4}{3}\right)$ (c) Let AQ(=PQ) be the broken part of the tree OP. It is given that $OA=10\,m$ and $\angle OAQ=45\,^{\circ}$ In $\triangle OAQ$ , we have 
$$
 \tan 45^{\circ} = \frac{OQ}{OA} \Rightarrow OQ = 10^{\circ} 
$$
 Also, 
$$
 AQ^2 = OA^2 + OQ^2 
$$
 $\Rightarrow AO = \sqrt{100 + 100} = 10\sqrt{2}$ :. 
$$
 OP = OQ + PQ = OQ + AQ = 10 + 10\sqrt{2} = 10(\sqrt{2} + 1)m 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,355,single_type,"The feet of the perpendicular drawn from *P* to the sides of a *∆ ABC* are collinear, then *P* is *

**Options:**
-",b,Circumcentre of *∆ ABC,Lies on the circumcircle of *∆ ABC,Excentre of *∆ ABC,None of the above,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,356,single_type,"Let *O* (0 *,*0) *, P*(3 *,* 4) *,Q* (6 *,*0) be the vertices of the triangle*OPQ*. The point *R* inside the triangle *OPQ* is such that the triangles *OPR , PQ R ,OQ R* are of equal area. The coordinates of *R* are *

**Options:**
-",,"4 $$\left(\frac{4}{3},3\right)$$","$$\left(3,\frac{2}{3}\right)$$","$$\left(3,\frac{4}{3}\right)$$","$$\left(\frac{4}{3},\frac{2}{3}\right)$$",,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,357,single_type,"A tree is broken by wind, its upper part touches the ground at a point 10 metres from the foot of the tree and makes an angle of 45*°* with the ground. The entire length of the tree is *

**Options:**
-",c,15*metres,20*metres,$$10(1+\sqrt{2}) metres$$,$$10\left(1+\frac{\sqrt{3}}{2}\right) metres$$,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,358,single_type,"Without change of axes the origin is shifted to (h,k), then from the equation $x^2+y^2-4x+6y-7=0$ the terms containing linear powers are missing. The point (h,k) is The horizontal distance between two towers is 60 m and the angle of depression of the top of the first tower as seen from the top of the second is $30^{\circ}$ . If the height of the second tower be 150 m, then the height of the first tower is

**Options:**
-",,$$(150-60\sqrt{3})m$$,90 m,$(150-20\sqrt{3})m$,None of these,"**Answer:** `C`

**Explanation:**
Let the new coordinates be P(x', y') after shifting origin to P(x', y')ie, x = x' + h and y = y' + k 
$$
 \therefore (x'+h)^2 + (y'+k)^2 - 4(x'+h) + 6(y'+k) - 7 = 0 
$$
 
$$
 \Rightarrow (x')^2 + (y')^2 + 2(h-2)x' + 2(k+3)y' + (h^2+k^2-4h+6k-4h+ 
$$
 According to the question, 
$$
 h-2=0 
$$
 and $k+3=0$ $\Rightarrow (h,k)=(2,-3)$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,359,numerical,,d,,,,,"**Answer:** `D`

**Explanation:**
In 
$$
 \triangle ABC 
$$
 , $\tan 30^\circ = \frac{BC}{AC}$ 
$$
 \Rightarrow \frac{1}{\sqrt{3}} = \frac{h-150}{60} 
$$
 
$$
 \Rightarrow h - 150 = \frac{60}{\sqrt{3}} 
$$
 
$$
 \Rightarrow h = (150 + 20\sqrt{3})m 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,360,single_type,"Let a>0, b>0. The sum of the distance of the point (a,

**Options:**
-",,$$\frac{a+b}{2}$$,from the lines $\frac{x}{a} + \frac{y}{b} = 1$ and $\frac{x}{b} + \frac{y}{a} = 1$ is,$$\frac{2ab}{a+b}$$,$$\sqrt{a^2+b^2}$$,"**Answer:** `D`

**Explanation:**
The sum of the distance 
$$
 \dot{c} \frac{\frac{a}{a} + \frac{b}{a} - 1}{\sqrt{\left(\frac{1}{a}\right)^2 + \left(\frac{1}{b}\right)^2}} + \frac{\frac{a}{b} + \frac{b}{a} - 1}{\sqrt{\left(\frac{1}{b}\right)^2 + \left(\frac{1}{a}\right)^2}} 
$$
 
$$
 \dot{c} \left(\frac{a}{b} + \frac{b}{a}\right) \frac{1}{\sqrt{\frac{1}{a^2} + \frac{1}{b^2}}} 
$$
 
$$
 \sqrt[3]{a^2+b^2} 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,361,single_type,"In $\triangle ABC$ , if $\frac{1}{b+c}+\frac{1}{c+a}=\frac{3}{a+b+c}$ , then $C$ is equal to

**Options:**
-",b,``` 90°,60°,45°,30°,"**Answer:** `B`

**Explanation:**
Given, 
$$
 \frac{1}{b+c} + \frac{1}{c+a} = \frac{3}{a+b+c} 
$$
 
$$
 \Rightarrow 1 + \frac{b}{a+c} + 1 + \frac{a}{b+c} = 3 
$$
 
$$
 \Rightarrow b(b+c)+a(a+c)=(a+c)(b+c) 
$$
 
$$
 \Rightarrow a^2 + b^2 - c^2 = ab 
$$
 
$$
 \therefore \cos C = \frac{a^2 + b^2 - c^2}{2ab} = \frac{ab}{2ab} \Rightarrow \angle C = 60^{\circ} 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,362,single_type,"If in a ∆ ABC , 4 sin A=4 sin B=3 sinC, then cosC is equal to

**Options:**
-",,1/3,1/9,1/27,1/18,"**Answer:** `B`

**Explanation:**
Given, 
$$
 \frac{\sin A}{1/4} = \frac{\sin B}{1/4} = \frac{\sin C}{1/3} 
$$
 
$$
 \therefore \frac{\sin A}{3} = \frac{\sin B}{3} = \frac{\sin C}{4} 
$$
 Here, a=3k, b=3k and c=4k, where k is a proportionality constant 
$$
 \therefore \cos C = \frac{9k^2 + 9k^2 - 16k^2}{2 \times 3k \times 3k} = \frac{1}{9} 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,363,single_type,"In a ∆ ABC ,( b+

**Options:**
-",b,a 2 +b 2 +c 2,( ab) cosC is,( bc ) cos A+( a+,( a+b+,"**Answer:** `B`

**Explanation:**
$(b+c)(bc)\cos A + (a+c)(ac)\cos B + (a+b)(ab)\cos C$ 
$$
 \dot{c}(b+c)(bc) \left( \frac{b^2 + c^2 - a^2}{2bc} \right) + (a+c)(ac) \times \left( \frac{a^2 + c^2 - b^2}{2ca} \right) + (a+b)(ab)(ab) + (a+b)(ab)(ab) + (a+b)(ab)(ab) + (a+b)(ab)(ab)(ab) + (a+b)(ab)(ab) 
$$
 
$$
 \frac{1}{2}\{(b+c)(b^2+c^2-a^2)+(a+c)\times(a^2+c^2-b^2)+(a+b)(a^2+b^2-a^2)+(a^2+b^2-a^2)+(a^2+a^2-a^2-a^2)+(a^2+a^2-a^2-a^2)+(a^2+a^2- 
$$
 
$$
 \frac{1}{2}[2a^3+2b^3+2c^3]=a^3+b^3+c^3 
$$
 (a) In 
$$
 \triangle DCB 
$$
 , $\tan \theta = \frac{h}{x}$ ...(i) and in 
$$
 \Delta ECA 
$$
 , $\tan \theta = \frac{h+6}{2\sqrt{3}+x}$ 
$$
 \Rightarrow \frac{h}{x} = \frac{h+6}{2\sqrt{3}+x} [\text{from Eq.(i)}] 
$$
 
$$
 \Rightarrow 2\sqrt{3}h + hx = hx + 6x 
$$
 
$$
 \Rightarrow 2\sqrt{3}h = 6x 
$$
 
$$
 \Rightarrow h = \frac{6x}{2\sqrt{3}} 
$$
 From Eq. (i), we get 
$$
 \tan\theta = \frac{6x}{2\sqrt{3}x} = \sqrt{3} 
$$
 
$$
 \Rightarrow \theta = 60^{\circ} 
$$
 365 #### (b) Since, angles A, B, C are in AP 
$$
 \therefore 2B = A + C 
$$
 
$$
 A+B+C=180^{\circ} 
$$
 
$$
 \Rightarrow B = 60^{\circ} 
$$
 Now, 
$$
 \cos B = \frac{a^2 + c^2 - b^2}{2ac} 
$$
 
$$
 \Rightarrow \frac{1}{2} = \frac{a^2 + c^2 - b^2}{2ac} 
$$
 
$$
 \Rightarrow a^2 + c^2 - b^2 = ac 
$$
 
$$
 \Rightarrow b^2 = a^2 + c^2 - ac 
$$
 366 #### (a) Let a=7 cm, $b=4\sqrt{3}$ cm $\wedge$ $c=\sqrt{13}$ cm Here, we see that the smallest side is cTherefore, the smallest angle will be C 
$$
 \therefore \cos C = \frac{(7)^2 + (4\sqrt{3})^2 - (\sqrt{13})^2}{2 \times 7 \times 4\sqrt{3}} = \frac{\sqrt{3}}{2} 
$$
 
$$
 \Rightarrow \angle C = \frac{\pi}{6} 
$$",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,364,single_type,"If a flag staff of 6 m high placed on the top of a tower throws a shadow of 2√3 m along the ground, then the angle (in degrees) that the sun makes with the ground is

**Options:**
-",,60°,80°,75°,None of these,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,365,single_type,"If the angles of a ∆ ABC be in AP, then

**Options:**
-",b,c 2=a 2 +b 2−ab,``` *b* 2=*a* 2 +*c* 2−*ac,$$a^2=b^2+c^2-ac$$,$b^2=a^2+c^2$,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,366,single_type,"The sides of a triangle are respectively 7 cm, $4\sqrt{3}$ cm and $\sqrt{13}$ cm, then the smallest angle of the triangle is

**Options:**
-",,$\frac{\pi}{6}$,$\frac{\pi}{3}$,$\frac{\pi}{4}$,$\frac{\pi}{5}$,,,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,367,single_type,"The straight lines x+y=0,3x+y-4=0 and x+3y-4=0 form a triangle which is

**Options:**
-",c,Right angled,Equilateral,Isosceles,None of these,"**Answer:** `C`

**Explanation:**
On solving the given straight lines, we get vertices of $\Delta$ *ABC* Which are A(2,-2), B(1,1), C(-2,2) 
$$
 AB = \sqrt{(1-2)^2 + (1+2)^2} = \sqrt{10} 
$$
 
$$
 BC = \sqrt{(-2-1)^2 + (2-1)^2} = \sqrt{10} 
$$
 And 
$$
 CA = \sqrt{(2+2)^2 + (-2-2)^2} = \sqrt{32} 
$$
 Here, AB = Bc 
⇒ Triangle is isosceles triangle 369 (d) If 
$$
 \begin{vmatrix} x_1 & y_1 & 1 \\ x_2 & y_2 & 1 \\ x_3 & y_3 & 1 \end{vmatrix} = 0 
$$
 , then the points are collinear",,,,,,,,,,
CO-ORDINATE_GEOMETRY.json,221,MATH,CO,409,368,single_type,"A tower of x metres height has flag staff at its top. The tower and the flag staff subtend equal angles at a point distant y metres from the foot of the tower. Then, the length of the flag staff in metres is

**Options:**
-",,$x^2$,$$x\left(\frac{x^2+y^2}{y^2-x^2}\right)$$,$$x\left(\frac{x^2+y^2}{x^2-y^2}\right)$$,$$x\left(\frac{x^2-y^2}{x^2+y^2}\right)$$,,,,,,,,,,,
